<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
VOW3-TDG,60,20220714,210000,125.6200000,126.8000000,125.6200000,126.5000000,1680
VOW3-TDG,60,20220714,220000,126.5800000,126.9800000,126.0200000,126.3800000,569
VOW3-TDG,60,20220714,230000,126.8600000,126.9800000,126.5200000,126.8800000,402
VOW3-TDG,60,20220715,000000,126.7800000,126.7800000,126.7800000,126.7800000,2
VOW3-TDG,60,20220715,100000,127.3200000,127.3600000,126.9000000,127.1600000,1399
VOW3-TDG,60,20220715,110000,127.1000000,128.7600000,126.1400000,128.7600000,10485
VOW3-TDG,60,20220715,120000,128.7200000,131.4400000,128.7200000,131.0800000,6771
VOW3-TDG,60,20220715,130000,130.9800000,132.0600000,130.3800000,130.4800000,6331
VOW3-TDG,60,20220715,140000,130.5000000,131.4400000,130.3200000,131.3600000,4577
VOW3-TDG,60,20220715,150000,131.5200000,132.2800000,131.0000000,131.1200000,3854
VOW3-TDG,60,20220715,160000,131.1000000,132.0000000,130.7400000,131.4200000,8617
VOW3-TDG,60,20220715,170000,131.5400000,132.2800000,131.1600000,131.2400000,2448
VOW3-TDG,60,20220715,180000,131.5600000,133.0200000,131.4000000,132.7400000,5986
