<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BCH/USD,60,20220406,200000,343.5800000,344.8500000,340.6400000,344.0700000,297
BTSX.BCH/USD,60,20220406,210000,341.8400000,346.9600000,339.8200000,346.1400000,231
BTSX.BCH/USD,60,20220406,220000,345.6500000,348.3200000,340.2400000,342.6200000,453
BTSX.BCH/USD,60,20220406,230000,343.9100000,343.9600000,339.8500000,339.8500000,385
BTSX.BCH/USD,60,20220407,000000,340.0400000,340.9900000,337.5800000,339.7800000,377
BTSX.BCH/USD,60,20220407,010000,339.5400000,340.9200000,339.1100000,340.1700000,146
BTSX.BCH/USD,60,20220407,020000,338.8400000,339.5800000,334.2900000,334.2900000,80
BTSX.BCH/USD,60,20220407,030000,334.5600000,335.5800000,329.5800000,330.0100000,193
BTSX.BCH/USD,60,20220407,040000,330.8700000,335.3000000,326.1300000,327.3800000,143
BTSX.BCH/USD,60,20220407,050000,328.5500000,332.1600000,328.0400000,332.1600000,135
BTSX.BCH/USD,60,20220407,060000,332.0400000,333.7500000,329.5600000,333.4600000,137
BTSX.BCH/USD,60,20220407,070000,333.6100000,334.3700000,331.6300000,333.4800000,68
BTSX.BCH/USD,60,20220407,080000,333.7500000,335.5700000,332.4200000,334.8600000,99
BTSX.BCH/USD,60,20220407,090000,334.9000000,334.9000000,331.8400000,333.4800000,104
BTSX.BCH/USD,60,20220407,100000,334.1300000,334.9700000,332.3500000,334.0100000,122
BTSX.BCH/USD,60,20220407,110000,334.3700000,336.8000000,334.3000000,334.8600000,251
BTSX.BCH/USD,60,20220407,120000,335.3200000,335.9600000,334.8500000,335.8400000,55
BTSX.BCH/USD,60,20220407,130000,335.7600000,335.8600000,333.1600000,335.0300000,249
BTSX.BCH/USD,60,20220407,140000,335.0900000,336.9900000,334.7300000,336.6500000,176
BTSX.BCH/USD,60,20220407,150000,336.5000000,339.7800000,336.5000000,338.5800000,40
BTSX.BCH/USD,60,20220407,160000,338.4200000,339.3400000,335.9800000,336.2800000,103
BTSX.BCH/USD,60,20220407,170000,334.9200000,336.1300000,333.0900000,336.0400000,35
BTSX.BCH/USD,60,20220407,180000,336.9300000,336.9400000,330.9700000,331.3600000,125
BTSX.BCH/USD,60,20220407,190000,331.6500000,334.1000000,329.9900000,333.9100000,230
BTSX.BCH/USD,60,20220407,200000,333.4900000,336.2300000,333.3900000,335.3800000,220
BTSX.BCH/USD,60,20220407,210000,335.6200000,336.9900000,334.5700000,336.5400000,58
BTSX.BCH/USD,60,20220407,220000,336.1800000,337.8100000,335.6500000,336.7300000,192
BTSX.BCH/USD,60,20220407,230000,337.1900000,337.4700000,335.4400000,335.5600000,104
BTSX.BCH/USD,60,20220408,000000,335.5600000,336.1500000,334.5600000,335.7900000,99
BTSX.BCH/USD,60,20220408,010000,336.1700000,336.1700000,334.1900000,335.5600000,125
BTSX.BCH/USD,60,20220408,020000,335.4700000,337.0700000,335.4700000,337.0300000,132
BTSX.BCH/USD,60,20220408,030000,337.3500000,339.0100000,336.0700000,336.0700000,217
BTSX.BCH/USD,60,20220408,040000,336.1100000,337.4200000,334.9500000,334.9500000,211
BTSX.BCH/USD,60,20220408,050000,335.3500000,336.7600000,335.3500000,336.0700000,15
BTSX.BCH/USD,60,20220408,060000,336.3800000,337.7300000,336.3800000,336.8200000,17
BTSX.BCH/USD,60,20220408,070000,336.5700000,337.3300000,335.5500000,337.3200000,31
BTSX.BCH/USD,60,20220408,080000,336.9100000,336.9100000,336.4600000,336.6700000,35
BTSX.BCH/USD,60,20220408,090000,336.4600000,337.3000000,336.4400000,337.0200000,124
BTSX.BCH/USD,60,20220408,100000,336.7500000,337.8100000,335.2200000,336.9100000,157
BTSX.BCH/USD,60,20220408,110000,336.8300000,338.0500000,334.7100000,336.8700000,126
BTSX.BCH/USD,60,20220408,120000,337.3600000,337.3600000,335.2000000,336.5900000,121
