<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.NVDA-RM:TQBD,60,20220125,230000,225.6800000,227.9200000,225.6800000,227.9200000,4
MOEX.NVDA-RM:TQBD,60,20220126,000000,227.5200000,228.0700000,227.5000000,227.8100000,4
MOEX.NVDA-RM:TQBD,60,20220126,080000,222.5000000,222.5000000,222.5000000,222.5000000,25
MOEX.NVDA-RM:TQBD,60,20220126,120000,227.2500000,227.2500000,227.2500000,227.2500000,1
MOEX.NVDA-RM:TQBD,60,20220126,130000,232.8000000,232.8000000,231.7100000,231.7100000,52
MOEX.NVDA-RM:TQBD,60,20220126,140000,231.5500000,232.0500000,231.5500000,232.0500000,149
MOEX.NVDA-RM:TQBD,60,20220126,150000,231.4900000,231.5400000,231.3200000,231.3200000,200
MOEX.NVDA-RM:TQBD,60,20220126,160000,230.9400000,230.9400000,229.8500000,229.8500000,2
MOEX.NVDA-RM:TQBD,60,20220126,170000,232.7300000,233.1800000,232.7300000,233.1800000,2
MOEX.NVDA-RM:TQBD,60,20220126,190000,233.8800000,233.8800000,232.0000000,232.0000000,4
MOEX.NVDA-RM:TQBD,60,20220126,220000,235.6400000,236.0500000,235.6400000,236.0500000,2
MOEX.NVDA-RM:TQBD,60,20220126,230000,238.1000000,238.1000000,230.4600000,231.8400000,48
MOEX.NVDA-RM:TQBD,60,20220127,000000,230.3800000,230.3800000,225.0500000,225.0500000,267
MOEX.NVDA-RM:TQBD,60,20220127,120000,228.8000000,228.8000000,227.2300000,227.2300000,2
MOEX.NVDA-RM:TQBD,60,20220127,140000,231.8200000,231.8200000,230.9900000,230.9900000,127
MOEX.NVDA-RM:TQBD,60,20220127,150000,230.6200000,230.6200000,229.2600000,229.2600000,101
MOEX.NVDA-RM:TQBD,60,20220127,170000,232.0200000,232.0200000,232.0200000,232.0200000,1
MOEX.NVDA-RM:TQBD,60,20220127,190000,229.0700000,229.0700000,229.0700000,229.0700000,1
MOEX.NVDA-RM:TQBD,60,20220127,200000,226.3600000,226.3600000,223.0900000,224.8300000,6
MOEX.NVDA-RM:TQBD,60,20220127,220000,219.0000000,219.0000000,219.0000000,219.0000000,1
MOEX.NVDA-RM:TQBD,60,20220127,230000,221.6100000,221.6100000,219.0000000,219.0000000,2
MOEX.NVDA-RM:TQBD,60,20220128,100000,224.4300000,224.4300000,224.4300000,224.4300000,25
MOEX.NVDA-RM:TQBD,60,20220128,120000,222.5300000,222.5300000,220.6100000,221.1500000,3
