<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NFLX-RM,60,20220106,000000,43700.0000000,43775.0000000,43635.0000000,43775.0000000,121
NFLX-RM,60,20220106,080000,43641.0000000,43683.0000000,43452.0000000,43453.0000000,18
NFLX-RM,60,20220106,090000,43238.0000000,43338.0000000,43238.0000000,43338.0000000,8
NFLX-RM,60,20220106,100000,43188.0000000,43319.0000000,43077.0000000,43319.0000000,14
NFLX-RM,60,20220106,110000,43395.0000000,43692.0000000,43343.0000000,43692.0000000,46
NFLX-RM,60,20220106,120000,43623.0000000,43653.0000000,43537.0000000,43652.0000000,25
NFLX-RM,60,20220106,130000,43665.0000000,43665.0000000,43100.0000000,43123.0000000,58
NFLX-RM,60,20220106,140000,43196.0000000,43196.0000000,42806.0000000,42807.0000000,21
NFLX-RM,60,20220106,150000,42876.0000000,42876.0000000,42700.0000000,42700.0000000,14
NFLX-RM,60,20220106,160000,42762.0000000,42763.0000000,42199.0000000,42526.0000000,21
NFLX-RM,60,20220106,170000,42574.0000000,42807.0000000,42438.0000000,42719.0000000,40
NFLX-RM,60,20220106,180000,42719.0000000,43230.0000000,42199.0000000,42507.0000000,133
NFLX-RM,60,20220106,190000,42206.0000000,42397.0000000,41660.0000000,42397.0000000,101
NFLX-RM,60,20220106,200000,42507.0000000,42671.0000000,42350.0000000,42586.0000000,28
NFLX-RM,60,20220106,210000,42586.0000000,42800.0000000,42500.0000000,42551.0000000,16
NFLX-RM,60,20220106,220000,42418.0000000,42419.0000000,42418.0000000,42419.0000000,4
NFLX-RM,60,20220106,230000,42419.0000000,42419.0000000,42240.0000000,42277.0000000,34
NFLX-RM,60,20220107,000000,42233.0000000,42344.0000000,42157.0000000,42208.0000000,28
NFLX-RM,60,20220107,080000,42420.0000000,42420.0000000,42420.0000000,42420.0000000,4
NFLX-RM,60,20220107,090000,42388.0000000,42500.0000000,42388.0000000,42500.0000000,8
NFLX-RM,60,20220107,100000,42581.0000000,42581.0000000,42327.0000000,42382.0000000,31
NFLX-RM,60,20220107,110000,42388.0000000,42396.0000000,42388.0000000,42396.0000000,3
NFLX-RM,60,20220107,120000,42216.0000000,42216.0000000,41748.0000000,41897.0000000,111
NFLX-RM,60,20220107,130000,41950.0000000,41972.0000000,41729.0000000,41959.0000000,226
NFLX-RM,60,20220107,140000,41996.0000000,42084.0000000,41971.0000000,42084.0000000,29
NFLX-RM,60,20220107,150000,42188.0000000,42210.0000000,42171.0000000,42171.0000000,8
NFLX-RM,60,20220107,160000,42164.0000000,42164.0000000,41986.0000000,41986.0000000,91
NFLX-RM,60,20220107,170000,41939.0000000,41940.0000000,41195.0000000,41195.0000000,44
NFLX-RM,60,20220107,180000,41444.0000000,41687.0000000,41104.0000000,41352.0000000,158
NFLX-RM,60,20220107,190000,41105.0000000,41105.0000000,40800.0000000,40800.0000000,10
NFLX-RM,60,20220107,200000,40747.0000000,40998.0000000,40747.0000000,40998.0000000,35
NFLX-RM,60,20220107,210000,40889.0000000,41085.0000000,40835.0000000,40913.0000000,79
NFLX-RM,60,20220107,220000,40884.0000000,40920.0000000,40730.0000000,40730.0000000,25
NFLX-RM,60,20220107,230000,40693.0000000,40801.0000000,40675.0000000,40801.0000000,23
NFLX-RM,60,20220108,000000,40801.0000000,40849.0000000,40700.0000000,40849.0000000,23
NFLX-RM,60,20220110,080000,40888.0000000,40903.0000000,40747.0000000,40903.0000000,7
NFLX-RM,60,20220110,090000,40956.0000000,40957.0000000,40956.0000000,40957.0000000,5
NFLX-RM,60,20220110,100000,41132.0000000,41132.0000000,41082.0000000,41082.0000000,3
NFLX-RM,60,20220110,110000,41082.0000000,41082.0000000,40957.0000000,41015.0000000,34
NFLX-RM,60,20220110,120000,41058.0000000,41121.0000000,40506.0000000,40845.0000000,57
NFLX-RM,60,20220110,130000,40801.0000000,40801.0000000,40714.0000000,40714.0000000,3
NFLX-RM,60,20220110,140000,40735.0000000,40756.0000000,40616.0000000,40616.0000000,20
NFLX-RM,60,20220110,150000,40522.0000000,40523.0000000,40440.0000000,40461.0000000,10
NFLX-RM,60,20220110,160000,40535.0000000,40535.0000000,40220.0000000,40250.0000000,28
NFLX-RM,60,20220110,170000,40250.0000000,40436.0000000,40250.0000000,40400.0000000,37
NFLX-RM,60,20220110,180000,40291.0000000,40780.0000000,40200.0000000,40780.0000000,90
NFLX-RM,60,20220110,190000,40485.0000000,40485.0000000,39798.0000000,39798.0000000,52
NFLX-RM,60,20220110,200000,40064.0000000,40090.0000000,39798.0000000,39993.0000000,54
NFLX-RM,60,20220110,210000,39823.0000000,39845.0000000,39600.0000000,39845.0000000,20
NFLX-RM,60,20220110,220000,39845.0000000,39993.0000000,39799.0000000,39993.0000000,46
NFLX-RM,60,20220111,000000,40101.0000000,42999.0000000,40101.0000000,40300.0000000,40
NFLX-RM,60,20220111,080000,40505.0000000,40698.0000000,40505.0000000,40698.0000000,3
NFLX-RM,60,20220111,090000,40727.0000000,40762.0000000,40727.0000000,40762.0000000,4
NFLX-RM,60,20220111,100000,40662.0000000,40662.0000000,40503.0000000,40503.0000000,9
NFLX-RM,60,20220111,110000,40487.0000000,40556.0000000,40487.0000000,40487.0000000,7
NFLX-RM,60,20220111,120000,40537.0000000,40621.0000000,40400.0000000,40400.0000000,105
NFLX-RM,60,20220111,130000,40458.0000000,40658.0000000,40458.0000000,40658.0000000,19
NFLX-RM,60,20220111,140000,40608.0000000,40631.0000000,40608.0000000,40623.0000000,8
NFLX-RM,60,20220111,150000,40570.0000000,40595.0000000,40526.0000000,40563.0000000,9
NFLX-RM,60,20220111,160000,40587.0000000,40661.0000000,40587.0000000,40631.0000000,15
NFLX-RM,60,20220111,170000,40536.0000000,40614.0000000,40536.0000000,40558.0000000,75
NFLX-RM,60,20220111,180000,40458.0000000,40458.0000000,39947.0000000,40087.0000000,93
NFLX-RM,60,20220111,190000,40080.0000000,40349.0000000,39700.0000000,39700.0000000,32
NFLX-RM,60,20220111,200000,39871.0000000,40360.0000000,39871.0000000,40360.0000000,119
